gene_a	gene_b	weight	abs_weight	edge_type
APOL3	FNBP1	0.606333	0.606333	positive
APOL3	FOXP3	0.653305	0.653305	positive
APOL3	FUT7	0.608168	0.608168	positive
APOL3	GBP1	0.751151	0.751151	positive
APOL3	GBP2	0.676533	0.676533	positive
APOL3	GBP4	0.832504	0.832504	positive
APOL3	GBP5	0.732917	0.732917	positive
APOL3	GFI1	0.660406	0.660406	positive
APOL3	GIMAP1	0.750511	0.750511	positive
APOL3	GIMAP2	0.693133	0.693133	positive
APOL3	GIMAP5	0.772809	0.772809	positive
APOL3	GJD3	0.631581	0.631581	positive
APOL3	GMFG	0.601938	0.601938	positive
APOL3	GPR18	0.681469	0.681469	positive
APOL3	GZMA	0.683159	0.683159	positive
APOL3	GZMK	0.659474	0.659474	positive
APOL3	HAPLN3	0.616278	0.616278	positive
APOL3	HAVCR2	0.641509	0.641509	positive
APOL3	HCLS1	0.636877	0.636877	positive
APOL3	HCST	0.657236	0.657236	positive
APOL3	HLA-B	0.690543	0.690543	positive
APOL3	HLA-DMB	0.618671	0.618671	positive
APOL3	HLA-DOA	0.690164	0.690164	positive
APOL3	HLA-DPA1	0.662753	0.662753	positive
APOL3	HLA-DPB1	0.653972	0.653972	positive
APOL3	HLA-DQA1	0.619368	0.619368	positive
APOL3	HLA-DRA	0.613848	0.613848	positive
APOL3	HLA-E	0.710594	0.710594	positive
APOL3	HLA-F	0.650334	0.650334	positive
APOL3	HVCN1	0.621331	0.621331	positive
APOL3	ICOS	0.725471	0.725471	positive
APOL3	IDO1	0.615713	0.615713	positive
APOL3	IFFO1	0.62273	0.62273	positive
APOL3	IGSF6	0.637758	0.637758	positive
APOL3	IL12RB1	0.82315	0.82315	positive
APOL3	IL15	0.619611	0.619611	positive
APOL3	IL15RA	0.6806	0.6806	positive
APOL3	IL18BP	0.708814	0.708814	positive
APOL3	IL18R1	0.60832	0.60832	positive
APOL3	IL21R	0.755188	0.755188	positive
APOL3	IL2RB	0.764589	0.764589	positive
APOL3	IL2RG	0.749443	0.749443	positive
APOL3	INPP5D	0.657729	0.657729	positive
APOL3	IRF1	0.759504	0.759504	positive
APOL3	ITGAL	0.803817	0.803817	positive
APOL3	ITGB2	0.632069	0.632069	positive
APOL3	ITGB7	0.656334	0.656334	positive
APOL3	JAK2	0.667532	0.667532	positive
APOL3	JAK3	0.616693	0.616693	positive
APOL3	KCNAB2	0.612647	0.612647	positive
APOL3	KLRK1	0.717457	0.717457	positive
APOL3	LAG3	0.624117	0.624117	positive
APOL3	LAIR1	0.672336	0.672336	positive
APOL3	LAP3	0.629403	0.629403	positive
APOL3	LAPTM5	0.645066	0.645066	positive
APOL3	LCK	0.737214	0.737214	positive
APOL3	LCP1	0.672727	0.672727	positive
APOL3	LCP2	0.765519	0.765519	positive
APOL3	LILRB1	0.737895	0.737895	positive
APOL3	LILRB2	0.664806	0.664806	positive
APOL3	LILRB4	0.664699	0.664699	positive
APOL3	LINC00426	0.659346	0.659346	positive
APOL3	LPXN	0.744678	0.744678	positive
APOL3	MAFB	0.620674	0.620674	positive
APOL3	MAP4K1	0.701215	0.701215	positive
APOL3	MIR155HG	0.632186	0.632186	positive
APOL3	MYO1F	0.713057	0.713057	positive
APOL3	NCF1	0.696535	0.696535	positive
APOL3	NCF1C	0.651398	0.651398	positive
APOL3	NFAM1	0.691844	0.691844	positive
APOL3	NKG7	0.692992	0.692992	positive
APOL3	NLRC5	0.715442	0.715442	positive
APOL3	P2RY8	0.600261	0.600261	positive
APOL3	PARVG	0.624978	0.624978	positive
APOL3	PDCD1	0.677958	0.677958	positive
APOL3	PDCD1LG2	0.713223	0.713223	positive
APOL3	PIK3AP1	0.673597	0.673597	positive
APOL3	PIK3CD	0.624338	0.624338	positive
APOL3	PIK3R6	0.621836	0.621836	positive
APOL3	PLEK	0.742106	0.742106	positive
APOL3	PLEKHO2	0.67057	0.67057	positive
APOL3	PRF1	0.654767	0.654767	positive
APOL3	PSMB9	0.663643	0.663643	positive
APOL3	PSTPIP1	0.723697	0.723697	positive
APOL3	PTAFR	0.601884	0.601884	positive
APOL3	PTPN22	0.632302	0.632302	positive
APOL3	PTPN7	0.76644	0.76644	positive
APOL3	RAC2	0.684164	0.684164	positive
APOL3	RASAL3	0.748106	0.748106	positive
APOL3	RTP4	0.616262	0.616262	positive
APOL3	RUNX3	0.696845	0.696845	positive
APOL3	SAMD3	0.7515	0.7515	positive
APOL3	SAMD9L	0.761358	0.761358	positive
APOL3	SAMHD1	0.645619	0.645619	positive
APOL3	SAMSN1	0.609823	0.609823	positive
APOL3	SELL	0.635907	0.635907	positive
APOL3	SIGLEC1	0.629157	0.629157	positive
APOL3	SIGLEC10	0.677694	0.677694	positive
APOL3	SIRPA	0.615152	0.615152	positive
APOL3	SIRPG	0.75562	0.75562	positive
APOL3	SLA2	0.744017	0.744017	positive
APOL3	SLAMF6	0.725631	0.725631	positive
APOL3	SLAMF7	0.621622	0.621622	positive
APOL3	SLAMF8	0.724277	0.724277	positive
APOL3	SLC15A3	0.723042	0.723042	positive
APOL3	SLC31A2	0.607429	0.607429	positive
APOL3	SLC7A7	0.636403	0.636403	positive
APOL3	SLFN12L	0.661638	0.661638	positive
APOL3	SP140	0.694314	0.694314	positive
APOL3	SPI1	0.630727	0.630727	positive
APOL3	STAT1	0.621175	0.621175	positive
APOL3	STK10	0.72897	0.72897	positive
APOL3	STX11	0.691574	0.691574	positive
APOL3	TAP1	0.620369	0.620369	positive
APOL3	TAP2	0.680665	0.680665	positive
APOL3	TBC1D10C	0.698075	0.698075	positive
APOL3	TBX21	0.721852	0.721852	positive
APOL3	TFEC	0.682527	0.682527	positive
APOL3	THEMIS	0.715763	0.715763	positive
APOL3	TIGIT	0.749766	0.749766	positive
APOL3	TMEM140	0.661253	0.661253	positive
APOL3	TMEM229B	0.687725	0.687725	positive
APOL3	TNFAIP8L2	0.613797	0.613797	positive
APOL3	TNFRSF1B	0.687681	0.687681	positive
APOL3	TNFRSF8	0.627012	0.627012	positive
APOL3	TNFSF13B	0.697695	0.697695	positive
APOL3	TRAF1	0.661766	0.661766	positive
APOL3	TRAF3IP3	0.746053	0.746053	positive
APOL3	TRANK1	0.638665	0.638665	positive
APOL3	TRIM22	0.644707	0.644707	positive
APOL3	TRPV2	0.647625	0.647625	positive
APOL3	UBE2L6	0.677315	0.677315	positive
APOL3	WAS	0.738791	0.738791	positive
APOL3	XAF1	0.626791	0.626791	positive
APOL3	ZAP70	0.69686	0.69686	positive
APOL3	ZBED2	0.602535	0.602535	positive
APOL3	ZBP1	0.642179	0.642179	positive
APOL3	ZNF683	0.660511	0.660511	positive
ARHGAP9	ADORA2A	0.601931	0.601931	positive
ARHGAP9	ARID5A	0.704098	0.704098	positive
ARHGAP9	ASB2	0.784827	0.784827	positive
ARHGAP9	ATP8B4	0.684331	0.684331	positive
ARHGAP9	BCL11B	0.627539	0.627539	positive
ARHGAP9	BCL2A1	0.607457	0.607457	positive
ARHGAP9	BIN2	0.83795	0.83795	positive
ARHGAP9	BTN2A2	0.638896	0.638896	positive
ARHGAP9	BTN3A1	0.615114	0.615114	positive
ARHGAP9	BTN3A3	0.610127	0.610127	positive
ARHGAP9	C16ORF54	0.704106	0.704106	positive
ARHGAP9	C1ORF162	0.702507	0.702507	positive
ARHGAP9	C1QA	0.717567	0.717567	positive
ARHGAP9	C1QB	0.684793	0.684793	positive
ARHGAP9	C1QC	0.66981	0.66981	positive
ARHGAP9	C3AR1	0.662358	0.662358	positive
ARHGAP9	CARD16	0.618647	0.618647	positive
ARHGAP9	CARD9	0.657171	0.657171	positive
ARHGAP9	CASP1	0.660033	0.660033	positive
ARHGAP9	CCDC88B	0.666808	0.666808	positive
ARHGAP9	CCL4	0.667586	0.667586	positive
ARHGAP9	CCL5	0.719425	0.719425	positive
ARHGAP9	CCR5	0.815746	0.815746	positive
ARHGAP9	CCR7	0.735695	0.735695	positive
ARHGAP9	CD14	0.643585	0.643585	positive
ARHGAP9	CD1D	0.722069	0.722069	positive
ARHGAP9	CD2	0.837391	0.837391	positive
ARHGAP9	CD226	0.686374	0.686374	positive
ARHGAP9	CD244	0.716276	0.716276	positive
ARHGAP9	CD247	0.84227	0.84227	positive
ARHGAP9	CD27	0.744581	0.744581	positive
ARHGAP9	CD300A	0.604223	0.604223	positive
ARHGAP9	CD300C	0.613109	0.613109	positive
ARHGAP9	CD300LF	0.667196	0.667196	positive
ARHGAP9	CD33	0.70485	0.70485	positive
ARHGAP9	CD3D	0.763371	0.763371	positive
ARHGAP9	CD3E	0.823426	0.823426	positive
ARHGAP9	CD40	0.604796	0.604796	positive
ARHGAP9	CD48	0.736088	0.736088	positive
ARHGAP9	CD5	0.766511	0.766511	positive
ARHGAP9	CD52	0.710229	0.710229	positive
ARHGAP9	CD6	0.80308	0.80308	positive
ARHGAP9	CD69	0.661948	0.661948	positive
ARHGAP9	CD7	0.622209	0.622209	positive
ARHGAP9	CD72	0.736249	0.736249	positive
ARHGAP9	CD74	0.67873	0.67873	positive
ARHGAP9	CD79A	0.604591	0.604591	positive
ARHGAP9	CD79B	0.714016	0.714016	positive
ARHGAP9	CD80	0.699514	0.699514	positive
ARHGAP9	CD86	0.710756	0.710756	positive
ARHGAP9	CD8A	0.695245	0.695245	positive
ARHGAP9	CD96	0.732532	0.732532	positive
ARHGAP9	CEACAM21	0.603525	0.603525	positive
ARHGAP9	CIITA	0.767726	0.767726	positive
ARHGAP9	CLEC4A	0.674392	0.674392	positive
ARHGAP9	CORO1A	0.866275	0.866275	positive
ARHGAP9	COTL1	0.637207	0.637207	positive
ARHGAP9	CSF1R	0.70321	0.70321	positive
ARHGAP9	CST7	0.657331	0.657331	positive
ARHGAP9	CTLA4	0.779403	0.779403	positive
ARHGAP9	CXCL9	0.601379	0.601379	positive
ARHGAP9	CXCR3	0.728872	0.728872	positive
ARHGAP9	CXCR4	0.63871	0.63871	positive
ARHGAP9	CXCR5	0.709266	0.709266	positive
ARHGAP9	CXCR6	0.740368	0.740368	positive
ARHGAP9	CYTH4	0.882676	0.882676	positive
ARHGAP9	CYTIP	0.777439	0.777439	positive
ARHGAP9	DEF6	0.673671	0.673671	positive
ARHGAP9	DENND1C	0.687737	0.687737	positive
ARHGAP9	DOK2	0.773339	0.773339	positive
ARHGAP9	DOK3	0.817016	0.817016	positive
ARHGAP9	EVL	0.676767	0.676767	positive
ARHGAP9	FAM78A	0.825393	0.825393	positive
ARHGAP9	FCER1G	0.69203	0.69203	positive
ARHGAP9	FCGR1A	0.661949	0.661949	positive
ARHGAP9	FCGR2B	0.607399	0.607399	positive
ARHGAP9	FCGR2C	0.655312	0.655312	positive
ARHGAP9	FCRL6	0.646097	0.646097	positive
ARHGAP9	FERMT3	0.837503	0.837503	positive
ARHGAP9	FGD3	0.764135	0.764135	positive
ARHGAP9	FGR	0.748552	0.748552	positive
ARHGAP9	FLT3LG	0.733743	0.733743	positive
ARHGAP9	FMNL1	0.678535	0.678535	positive
ARHGAP9	FNBP1	0.658036	0.658036	positive
ARHGAP9	FOXP3	0.730596	0.730596	positive
ARHGAP9	FUT7	0.801079	0.801079	positive
ARHGAP9	GBP4	0.634138	0.634138	positive
ARHGAP9	GBP5	0.712649	0.712649	positive
ARHGAP9	GFI1	0.735962	0.735962	positive
ARHGAP9	GIMAP1	0.795773	0.795773	positive
ARHGAP9	GIMAP2	0.620946	0.620946	positive
ARHGAP9	GIMAP5	0.776785	0.776785	positive
ARHGAP9	GMFG	0.773342	0.773342	positive
ARHGAP9	GMIP	0.648782	0.648782	positive
ARHGAP9	GNGT2	0.650352	0.650352	positive
ARHGAP9	GPR132	0.65111	0.65111	positive
ARHGAP9	GPR18	0.771313	0.771313	positive
ARHGAP9	GPR183	0.610738	0.610738	positive
ARHGAP9	GRAP	0.603291	0.603291	positive
ARHGAP9	GZMA	0.676917	0.676917	positive
ARHGAP9	GZMK	0.739491	0.739491	positive
ARHGAP9	HAPLN3	0.678603	0.678603	positive
ARHGAP9	HAVCR2	0.724952	0.724952	positive
ARHGAP9	HCK	0.680209	0.680209	positive
ARHGAP9	HCLS1	0.74714	0.74714	positive
ARHGAP9	HCST	0.780516	0.780516	positive
ARHGAP9	HK3	0.697194	0.697194	positive
ARHGAP9	HLA-B	0.607172	0.607172	positive
ARHGAP9	HLA-DMB	0.665152	0.665152	positive
ARHGAP9	HLA-DOA	0.640775	0.640775	positive
ARHGAP9	HLA-DOB	0.62424	0.62424	positive
ARHGAP9	HLA-DPA1	0.643117	0.643117	positive
ARHGAP9	HLA-DPB1	0.687053	0.687053	positive
ARHGAP9	HLA-DQA1	0.63271	0.63271	positive
ARHGAP9	HLA-DRA	0.640518	0.640518	positive
ARHGAP9	HLA-F	0.609543	0.609543	positive
ARHGAP9	HVCN1	0.70382	0.70382	positive
ARHGAP9	ICAM3	0.699079	0.699079	positive
ARHGAP9	ICOS	0.767628	0.767628	positive
ARHGAP9	IFFO1	0.813783	0.813783	positive
ARHGAP9	IFI30	0.650535	0.650535	positive
ARHGAP9	IGSF6	0.678947	0.678947	positive
ARHGAP9	IL12RB1	0.850685	0.850685	positive
ARHGAP9	IL15RA	0.609132	0.609132	positive
ARHGAP9	IL18BP	0.721388	0.721388	positive
ARHGAP9	IL21R	0.840637	0.840637	positive
ARHGAP9	IL2RA	0.606843	0.606843	positive
ARHGAP9	IL2RB	0.763364	0.763364	positive
ARHGAP9	IL2RG	0.78184	0.78184	positive
ARHGAP9	IL4I1	0.651603	0.651603	positive
ARHGAP9	INPP5D	0.728616	0.728616	positive
ARHGAP9	IRF1	0.644069	0.644069	positive
ARHGAP9	IRF4	0.698656	0.698656	positive
ARHGAP9	ITGAL	0.867188	0.867188	positive
ARHGAP9	ITGAM	0.646439	0.646439	positive
ARHGAP9	ITGAX	0.787897	0.787897	positive
ARHGAP9	ITGB2	0.713004	0.713004	positive
ARHGAP9	ITGB7	0.790527	0.790527	positive
ARHGAP9	JAK2	0.607108	0.607108	positive
ARHGAP9	JAK3	0.768073	0.768073	positive
ARHGAP9	KBTBD8	0.650742	0.650742	positive
ARHGAP9	KCNAB2	0.718737	0.718737	positive
ARHGAP9	KLRK1	0.764435	0.764435	positive
ARHGAP9	LAG3	0.651012	0.651012	positive
ARHGAP9	LAIR1	0.745914	0.745914	positive
ARHGAP9	LAPTM5	0.755503	0.755503	positive
ARHGAP9	LAT	0.737717	0.737717	positive
ARHGAP9	LAT2	0.692996	0.692996	positive
ARHGAP9	LAX1	0.633489	0.633489	positive
ARHGAP9	LCK	0.773249	0.773249	positive
ARHGAP9	LCP1	0.701819	0.701819	positive
ARHGAP9	LCP2	0.826785	0.826785	positive
ARHGAP9	LILRA6	0.60633	0.60633	positive
ARHGAP9	LILRB1	0.833175	0.833175	positive
ARHGAP9	LILRB2	0.72694	0.72694	positive
ARHGAP9	LILRB3	0.68322	0.68322	positive
ARHGAP9	LILRB4	0.688613	0.688613	positive
ARHGAP9	LIMD2	0.605858	0.605858	positive
ARHGAP9	LINC00426	0.779396	0.779396	positive
ARHGAP9	LINC00926	0.619041	0.619041	positive
ARHGAP9	LPXN	0.821268	0.821268	positive
ARHGAP9	LRRC25	0.699826	0.699826	positive
ARHGAP9	LSP1	0.746036	0.746036	positive
ARHGAP9	LST1	0.687127	0.687127	positive
ARHGAP9	LTB	0.767993	0.767993	positive
ARHGAP9	LY86	0.646967	0.646967	positive
ARHGAP9	LY9	0.679167	0.679167	positive
ARHGAP9	LYL1	0.679666	0.679666	positive
ARHGAP9	MAFB	0.650405	0.650405	positive
ARHGAP9	MAP4K1	0.879019	0.879019	positive
ARHGAP9	MATK	0.695686	0.695686	positive
ARHGAP9	MEI1	0.61412	0.61412	positive
ARHGAP9	MIAT	0.60879	0.60879	positive
ARHGAP9	MICAL1	0.613502	0.613502	positive
ARHGAP9	MIR155HG	0.808805	0.808805	positive
ARHGAP9	MMP25	0.641122	0.641122	positive
ARHGAP9	MYO1F	0.882853	0.882853	positive
ARHGAP9	NAPSB	0.636678	0.636678	positive
ARHGAP9	NCF1	0.835538	0.835538	positive
ARHGAP9	NCF1C	0.77821	0.77821	positive
ARHGAP9	NCF4	0.788766	0.788766	positive
ARHGAP9	NFAM1	0.755045	0.755045	positive
ARHGAP9	NKG7	0.694127	0.694127	positive
ARHGAP9	NLRC4	0.605507	0.605507	positive
ARHGAP9	NLRC5	0.729009	0.729009	positive
ARHGAP9	NLRP1	0.612625	0.612625	positive
ARHGAP9	OSCAR	0.627906	0.627906	positive
ARHGAP9	P2RX1	0.654557	0.654557	positive
ARHGAP9	P2RY8	0.694671	0.694671	positive
ARHGAP9	PARP15	0.704064	0.704064	positive
ARHGAP9	PARVG	0.843793	0.843793	positive
ARHGAP9	PDCD1	0.753878	0.753878	positive
ARHGAP9	PDCD1LG2	0.640773	0.640773	positive
ARHGAP9	PIK3AP1	0.672318	0.672318	positive
ARHGAP9	PIK3CD	0.751339	0.751339	positive
ARHGAP9	PIK3R6	0.788959	0.788959	positive
ARHGAP9	PILRA	0.635553	0.635553	positive
ARHGAP9	PLCB2	0.606981	0.606981	positive
ARHGAP9	PLEK	0.780239	0.780239	positive
ARHGAP9	PLEKHO1	0.669527	0.669527	positive
ARHGAP9	PLEKHO2	0.710857	0.710857	positive
ARHGAP9	POU2F2	0.63024	0.63024	positive
ARHGAP9	PRAM1	0.674805	0.674805	positive
ARHGAP9	PRF1	0.645879	0.645879	positive
ARHGAP9	PSTPIP1	0.91344	0.91344	positive
ARHGAP9	PTK2B	0.605606	0.605606	positive
ARHGAP9	PTPN22	0.736428	0.736428	positive
ARHGAP9	PTPN6	0.659235	0.659235	positive
ARHGAP9	PTPN7	0.907695	0.907695	positive
ARHGAP9	PTPRO	0.600957	0.600957	positive
ARHGAP9	PVRIG	0.778935	0.778935	positive
ARHGAP9	RAB33A	0.670325	0.670325	positive
ARHGAP9	RAC2	0.733073	0.733073	positive
ARHGAP9	RASAL3	0.934293	0.934293	positive
ARHGAP9	RASGRP3	0.602274	0.602274	positive
ARHGAP9	RASSF4	0.747531	0.747531	positive
ARHGAP9	RELT	0.615839	0.615839	positive
ARHGAP9	RHOH	0.644867	0.644867	positive
ARHGAP9	RNASE6	0.666708	0.666708	positive
ARHGAP9	RNF166	0.641035	0.641035	positive
ARHGAP9	RUNX3	0.716832	0.716832	positive
ARHGAP9	S1PR4	0.664288	0.664288	positive
ARHGAP9	SAMD3	0.798351	0.798351	positive
ARHGAP9	SAMD9L	0.633509	0.633509	positive
ARHGAP9	SAMSN1	0.7184	0.7184	positive
ARHGAP9	SELL	0.679557	0.679557	positive
ARHGAP9	SEMA4D	0.616953	0.616953	positive
ARHGAP9	SIGLEC1	0.647787	0.647787	positive
ARHGAP9	SIGLEC10	0.753177	0.753177	positive
ARHGAP9	SIGLEC5	0.620917	0.620917	positive
ARHGAP9	SIGLEC7	0.633127	0.633127	positive
ARHGAP9	SIGLEC9	0.6701	0.6701	positive
ARHGAP9	SIRPA	0.622249	0.622249	positive
ARHGAP9	SIRPG	0.804618	0.804618	positive
ARHGAP9	SLA2	0.769723	0.769723	positive
ARHGAP9	SLAMF6	0.781956	0.781956	positive
ARHGAP9	SLAMF7	0.652056	0.652056	positive
ARHGAP9	SLAMF8	0.759161	0.759161	positive
ARHGAP9	SLC15A3	0.703259	0.703259	positive
ARHGAP9	SLC2A6	0.623076	0.623076	positive
ARHGAP9	SLC31A2	0.630854	0.630854	positive
ARHGAP9	SLC37A2	0.614663	0.614663	positive
ARHGAP9	SLC7A7	0.628669	0.628669	positive
ARHGAP9	SLFN12L	0.685518	0.685518	positive
ARHGAP9	SNAI3	0.688705	0.688705	positive
ARHGAP9	SOCS1	0.604841	0.604841	positive
ARHGAP9	SP140	0.788362	0.788362	positive
ARHGAP9	SPI1	0.776676	0.776676	positive
ARHGAP9	SPIB	0.691698	0.691698	positive
ARHGAP9	STAB1	0.68503	0.68503	positive
ARHGAP9	STAC3	0.718481	0.718481	positive
ARHGAP9	STAT4	0.620373	0.620373	positive
ARHGAP9	STK10	0.664927	0.664927	positive
ARHGAP9	STX11	0.646014	0.646014	positive
ARHGAP9	SUSD3	0.668567	0.668567	positive
ARHGAP9	TBC1D10C	0.912084	0.912084	positive
ARHGAP9	TBX21	0.704911	0.704911	positive
ARHGAP9	TFEC	0.759314	0.759314	positive
ARHGAP9	THEMIS	0.706604	0.706604	positive
ARHGAP9	TIGIT	0.798441	0.798441	positive
ARHGAP9	TLR10	0.693718	0.693718	positive
ARHGAP9	TMC8	0.765464	0.765464	positive
ARHGAP9	TNFAIP8L2	0.772548	0.772548	positive
ARHGAP9	TNFRSF14	0.637986	0.637986	positive
ARHGAP9	TNFRSF1B	0.728414	0.728414	positive
ARHGAP9	TNFRSF8	0.655748	0.655748	positive
ARHGAP9	TNFSF13B	0.62427	0.62427	positive
ARHGAP9	TRAF1	0.760278	0.760278	positive
ARHGAP9	TRAF3IP3	0.909415	0.909415	positive
ARHGAP9	TRIM22	0.615188	0.615188	positive
ARHGAP9	TRPV2	0.672064	0.672064	positive
ARHGAP9	TYROBP	0.665804	0.665804	positive
ARHGAP9	UBA7	0.606968	0.606968	positive
ARHGAP9	VAV1	0.653145	0.653145	positive
ARHGAP9	VENTX	0.600252	0.600252	positive
ARHGAP9	WAS	0.907845	0.907845	positive
ARHGAP9	ZAP70	0.869726	0.869726	positive
ARHGAP9	ZBP1	0.746123	0.746123	positive
ARHGAP9	ZNF683	0.645883	0.645883	positive
ARID5A	ASB2	0.626145	0.626145	positive
ARID5A	C1QA	0.636001	0.636001	positive
ARID5A	C1QC	0.60848	0.60848	positive
ARID5A	CARD9	0.616544	0.616544	positive
ARID5A	CD14	0.645071	0.645071	positive
ARID5A	CD247	0.605879	0.605879	positive
ARID5A	CD6	0.604143	0.604143	positive
ARID5A	CD7	0.660729	0.660729	positive
ARID5A	CD72	0.621689	0.621689	positive
ARID5A	CORO1A	0.74459	0.74459	positive
ARID5A	CXCR3	0.628166	0.628166	positive
ARID5A	CYTH4	0.690194	0.690194	positive
ARID5A	DOK2	0.629099	0.629099	positive
ARID5A	DOK3	0.673953	0.673953	positive
ARID5A	DUSP2	0.632308	0.632308	positive
ARID5A	EMILIN1	0.61462	0.61462	positive
ARID5A	FAM78A	0.62534	0.62534	positive
ARID5A	FERMT3	0.742775	0.742775	positive
ARID5A	FGD3	0.617924	0.617924	positive
ARID5A	FGR	0.608297	0.608297	positive
ARID5A	FLT3LG	0.656123	0.656123	positive
ARID5A	FOXP3	0.61895	0.61895	positive
ARID5A	FUT7	0.66124	0.66124	positive
ARID5A	GIMAP1	0.653331	0.653331	positive
ARID5A	GMIP	0.607119	0.607119	positive
ARID5A	HAPLN3	0.705369	0.705369	positive
ARID5A	HCST	0.664155	0.664155	positive
ARID5A	HIC1	0.617967	0.617967	positive
ARID5A	HK3	0.60228	0.60228	positive
ARID5A	IFFO1	0.676492	0.676492	positive
ARID5A	IL12RB1	0.652923	0.652923	positive
ARID5A	IL21R	0.656666	0.656666	positive
ARID5A	IL4I1	0.680703	0.680703	positive
ARID5A	ITGAX	0.651267	0.651267	positive
ARID5A	ITGB7	0.612247	0.612247	positive
ARID5A	JAK3	0.634825	0.634825	positive
ARID5A	LAPTM5	0.618805	0.618805	positive
ARID5A	LAT	0.62622	0.62622	positive
ARID5A	LCK	0.612245	0.612245	positive
ARID5A	LILRB1	0.638274	0.638274	positive
ARID5A	LILRB2	0.624336	0.624336	positive
ARID5A	LIMD2	0.696697	0.696697	positive
ARID5A	LSP1	0.682008	0.682008	positive
ARID5A	LTB	0.623823	0.623823	positive
ARID5A	LYL1	0.691404	0.691404	positive
ARID5A	MAP4K1	0.667182	0.667182	positive
ARID5A	MATK	0.661043	0.661043	positive
ARID5A	MSC	0.670051	0.670051	positive
ARID5A	MYO1F	0.704032	0.704032	positive
ARID5A	NCF1	0.69509	0.69509	positive
ARID5A	NCF1C	0.656496	0.656496	positive
ARID5A	NCF4	0.632885	0.632885	positive
ARID5A	NFAM1	0.620637	0.620637	positive
ARID5A	PARVG	0.66732	0.66732	positive
ARID5A	PDCD1	0.685895	0.685895	positive
ARID5A	PIK3CD	0.614551	0.614551	positive
ARID5A	PLEKHO1	0.712787	0.712787	positive
ARID5A	PLEKHO2	0.675108	0.675108	positive
ARID5A	PSTPIP1	0.756797	0.756797	positive
ARID5A	PTPN7	0.66374	0.66374	positive
ARID5A	PVRIG	0.654034	0.654034	positive
ARID5A	RASAL3	0.713952	0.713952	positive
ARID5A	RELT	0.668304	0.668304	positive
ARID5A	RGS19	0.60992	0.60992	positive
ARID5A	RHOG	0.614859	0.614859	positive
ARID5A	RNF166	0.633877	0.633877	positive
ARID5A	SH3BP1	0.607979	0.607979	positive
ARID5A	SLC15A3	0.600829	0.600829	positive
ARID5A	SLC2A6	0.618364	0.618364	positive
ARID5A	SPI1	0.699639	0.699639	positive
ARID5A	STAB1	0.61205	0.61205	positive
ARID5A	TBC1D10C	0.705476	0.705476	positive
ARID5A	TMC8	0.608041	0.608041	positive
ARID5A	TNFRSF4	0.712619	0.712619	positive
ARID5A	TNFRSF8	0.610435	0.610435	positive
ARID5A	TRAF3IP3	0.625164	0.625164	positive
ARID5A	TRPV2	0.614268	0.614268	positive
ARID5A	TYROBP	0.612662	0.612662	positive
ARID5A	WAS	0.729217	0.729217	positive
ARID5A	ZAP70	0.665519	0.665519	positive
ASB2	APOBEC3D	0.613212	0.613212	positive
ASB2	BCL11B	0.611174	0.611174	positive
ASB2	BIN2	0.692377	0.692377	positive
ASB2	C16ORF54	0.647992	0.647992	positive
ASB2	CCL5	0.702674	0.702674	positive
ASB2	CCR5	0.724282	0.724282	positive
ASB2	CCR7	0.689654	0.689654	positive
ASB2	CD1D	0.658245	0.658245	positive
ASB2	CD2	0.795061	0.795061	positive
ASB2	CD226	0.658733	0.658733	positive
ASB2	CD244	0.668735	0.668735	positive
ASB2	CD247	0.810924	0.810924	positive
ASB2	CD27	0.771157	0.771157	positive
ASB2	CD3D	0.750245	0.750245	positive
ASB2	CD3E	0.796585	0.796585	positive
ASB2	CD48	0.735146	0.735146	positive
ASB2	CD5	0.749973	0.749973	positive
ASB2	CD52	0.615488	0.615488	positive
ASB2	CD6	0.786604	0.786604	positive
ASB2	CD69	0.625263	0.625263	positive
ASB2	CD72	0.633101	0.633101	positive
ASB2	CD79A	0.655176	0.655176	positive
ASB2	CD79B	0.74376	0.74376	positive
ASB2	CD8A	0.704242	0.704242	positive
ASB2	CD8B	0.64607	0.64607	positive
ASB2	CD96	0.678814	0.678814	positive
ASB2	CORO1A	0.743154	0.743154	positive
ASB2	CPNE5	0.638505	0.638505	positive
ASB2	CTLA4	0.684516	0.684516	positive
ASB2	CXCL13	0.628137	0.628137	positive
ASB2	CXCL9	0.60596	0.60596	positive
ASB2	CXCR3	0.69507	0.69507	positive
ASB2	CXCR5	0.706802	0.706802	positive
ASB2	CXCR6	0.739978	0.739978	positive
ASB2	CYTH4	0.712849	0.712849	positive
ASB2	CYTIP	0.68072	0.68072	positive
ASB2	DOK3	0.649364	0.649364	positive
ASB2	FAM78A	0.699879	0.699879	positive
ASB2	FCRL5	0.605792	0.605792	positive
ASB2	FERMT3	0.681251	0.681251	positive
ASB2	FGD3	0.616842	0.616842	positive
ASB2	FLT3LG	0.680876	0.680876	positive
ASB2	FOXP3	0.673968	0.673968	positive
ASB2	FUT7	0.619171	0.619171	positive
ASB2	GBP4	0.647114	0.647114	positive
ASB2	GBP5	0.662527	0.662527	positive
ASB2	GFI1	0.733301	0.733301	positive
ASB2	GIMAP1	0.69995	0.69995	positive
ASB2	GIMAP5	0.739312	0.739312	positive
ASB2	GMFG	0.683703	0.683703	positive
ASB2	GPR18	0.763096	0.763096	positive
