gene_a	gene_b	weight	abs_weight	edge_type
ARHGAP15	LPXN	0.808252	0.808252	positive
ARHGAP15	LST1	0.780717	0.780717	positive
ARHGAP15	MPEG1	0.750999	0.750999	positive
ARHGAP15	NCF1	0.714444	0.714444	positive
ARHGAP15	NCF4	0.750608	0.750608	positive
ARHGAP15	PARVG	0.729445	0.729445	positive
ARHGAP15	PIK3AP1	0.710512	0.710512	positive
ARHGAP15	PIK3CG	0.716461	0.716461	positive
ARHGAP15	PIK3R5	0.707689	0.707689	positive
ARHGAP15	PLEKHO2	0.717535	0.717535	positive
ARHGAP15	PRKCB	0.76246	0.76246	positive
ARHGAP15	PTPN7	0.770186	0.770186	positive
ARHGAP15	PTPRC	0.842628	0.842628	positive
ARHGAP15	RCSD1	0.825175	0.825175	positive
ARHGAP15	SAMSN1	0.778411	0.778411	positive
ARHGAP15	SELL	0.703808	0.703808	positive
ARHGAP15	SLA	0.759694	0.759694	positive
ARHGAP15	SLAMF8	0.703687	0.703687	positive
ARHGAP15	SPN	0.717246	0.717246	positive
ARHGAP15	STX11	0.700891	0.700891	positive
ARHGAP15	TAGAP	0.813138	0.813138	positive
ARHGAP15	TLR4	0.706222	0.706222	positive
ARHGAP15	TNFSF13B	0.766585	0.766585	positive
ARHGAP15	TYROBP	0.720859	0.720859	positive
ARHGAP15	WIPF1	0.707583	0.707583	positive
ANLN	ASF1B	0.779207	0.779207	positive
ANLN	ATAD2	0.719102	0.719102	positive
ANLN	AURKA	0.740185	0.740185	positive
ANLN	BIRC5	0.80788	0.80788	positive
ANLN	BLM	0.700559	0.700559	positive
ANLN	CCNB1	0.779071	0.779071	positive
ANLN	CDC45	0.795816	0.795816	positive
ANLN	CDK1	0.810483	0.810483	positive
ANLN	CDT1	0.713975	0.713975	positive
ANLN	CENPK	0.729391	0.729391	positive
ANLN	DBF4	0.735665	0.735665	positive
ANLN	DTL	0.818605	0.818605	positive
ANLN	EME1	0.75674	0.75674	positive
ANLN	FAM111B	0.739207	0.739207	positive
ANLN	FANCI	0.765609	0.765609	positive
ANLN	FEN1	0.745001	0.745001	positive
ANLN	GINS1	0.700465	0.700465	positive
ANLN	HMMR	0.78341	0.78341	positive
ANLN	INCENP	0.710757	0.710757	positive
ANLN	IQGAP3	0.766084	0.766084	positive
ANLN	KIF18A	0.740053	0.740053	positive
ANLN	KPNA2	0.82076	0.82076	positive
ANLN	LMNB1	0.711741	0.711741	positive
ANLN	MCM2	0.713738	0.713738	positive
ANLN	MCM4	0.750829	0.750829	positive
ANLN	MCM6	0.783924	0.783924	positive
ANLN	MYBL2	0.78207	0.78207	positive
ANLN	NCAPG2	0.772809	0.772809	positive
ANLN	PKMYT1	0.738478	0.738478	positive
ANLN	POC1A	0.722502	0.722502	positive
ANLN	RAD51AP1	0.764555	0.764555	positive
ANLN	SHCBP1	0.836318	0.836318	positive
ANLN	SPAG5	0.805913	0.805913	positive
ANLN	STIL	0.802861	0.802861	positive
ANLN	TRIP13	0.766351	0.766351	positive
ANLN	TYMS	0.729426	0.729426	positive
ANLN	UBE2C	0.766176	0.766176	positive
ANLN	WDR76	0.718302	0.718302	positive
ANLN	XRCC2	0.757445	0.757445	positive
ANLN	ZNF367	0.706946	0.706946	positive
RAB25	AP1M2	0.732534	0.732534	positive
RAB25	KRTCAP3	0.722023	0.722023	positive
LILRB2	ZEB2	0.714711	0.714711	positive
LILRB2	CD4	0.790358	0.790358	positive
LILRB2	ABI3	0.776236	0.776236	positive
LILRB2	ADAP2	0.705607	0.705607	positive
LILRB2	AOAH	0.823739	0.823739	positive
LILRB2	ARHGAP30	0.726201	0.726201	positive
LILRB2	BIN2	0.763441	0.763441	positive
LILRB2	CD14	0.854277	0.854277	positive
LILRB2	CD300A	0.775741	0.775741	positive
LILRB2	CLEC4A	0.725307	0.725307	positive
LILRB2	CMKLR1	0.810322	0.810322	positive
LILRB2	CSF1R	0.814356	0.814356	positive
LILRB2	DOCK2	0.769036	0.769036	positive
LILRB2	EVI2B	0.716541	0.716541	positive
LILRB2	FAM78A	0.719154	0.719154	positive
LILRB2	FCGR1A	0.84568	0.84568	positive
LILRB2	FCGR3A	0.860997	0.860997	positive
LILRB2	FERMT3	0.825609	0.825609	positive
LILRB2	FGL2	0.71344	0.71344	positive
LILRB2	FGR	0.786179	0.786179	positive
LILRB2	GIMAP5	0.743024	0.743024	positive
LILRB2	HCK	0.768352	0.768352	positive
LILRB2	HCST	0.752129	0.752129	positive
LILRB2	IFI30	0.79101	0.79101	positive
LILRB2	IL10RA	0.816926	0.816926	positive
LILRB2	IL21R	0.76871	0.76871	positive
LILRB2	ITGAX	0.765778	0.765778	positive
LILRB2	LAPTM5	0.856404	0.856404	positive
LILRB2	LCP1	0.733301	0.733301	positive
LILRB2	LCP2	0.850108	0.850108	positive
LILRB2	BCL2A1	0.739505	0.739505	positive
LILRB2	C5AR1	0.73474	0.73474	positive
LILRB2	CCL4	0.762627	0.762627	positive
LILRB2	CCR1	0.781545	0.781545	positive
LILRB2	CD209	0.711649	0.711649	positive
LILRB2	CD68	0.743703	0.743703	positive
LILRB2	CD80	0.753301	0.753301	positive
LILRB2	CTSB	0.704226	0.704226	positive
LILRB2	FCGR2B	0.726468	0.726468	positive
LILRB2	FPR1	0.746811	0.746811	positive
LILRB2	GBP1	0.719437	0.719437	positive
LILRB2	GBP5	0.773134	0.773134	positive
LILRB2	IL2RA	0.755313	0.755313	positive
LILRB2	ITGAM	0.737939	0.737939	positive
LILRB2	LILRA6	0.807385	0.807385	positive
LILRB2	LILRB3	0.841419	0.841419	positive
LILRB2	LPXN	0.752279	0.752279	positive
LILRB2	MAFB	0.763584	0.763584	positive
LILRB2	MPEG1	0.792043	0.792043	positive
LILRB2	NCF1	0.8135	0.8135	positive
LILRB2	NCF2	0.706877	0.706877	positive
LILRB2	NFAM1	0.813523	0.813523	positive
LILRB2	PIK3AP1	0.807403	0.807403	positive
LILRB2	PIK3R5	0.756463	0.756463	positive
LILRB2	PLEKHO2	0.820283	0.820283	positive
LILRB2	PTPN7	0.738892	0.738892	positive
LILRB2	PTPRC	0.761278	0.761278	positive
LILRB2	SAMHD1	0.70253	0.70253	positive
LILRB2	SAMSN1	0.768632	0.768632	positive
LILRB2	SIGLEC1	0.740297	0.740297	positive
LILRB2	SIGLEC10	0.810132	0.810132	positive
LILRB2	SIGLEC5	0.727129	0.727129	positive
LILRB2	SIRPA	0.798016	0.798016	positive
LILRB2	SLA	0.7874	0.7874	positive
LILRB2	SLAMF8	0.896383	0.896383	positive
LILRB2	SLC15A3	0.733325	0.733325	positive
LILRB2	SLC31A2	0.771664	0.771664	positive
LILRB2	SLCO2B1	0.734059	0.734059	positive
LILRB2	STX11	0.748743	0.748743	positive
LILRB2	TAGAP	0.712178	0.712178	positive
LILRB2	TLR4	0.747514	0.747514	positive
LILRB2	TNFSF13B	0.766699	0.766699	positive
LILRB2	TYROBP	0.770128	0.770128	positive
LILRB2	WIPF1	0.742689	0.742689	positive
DOCK2	FLI1	0.823698	0.823698	positive
DOCK2	ZEB2	0.844831	0.844831	positive
DOCK2	ARHGEF6	0.879392	0.879392	positive
DOCK2	CD4	0.902746	0.902746	positive
DOCK2	IL16	0.857853	0.857853	positive
DOCK2	IL7R	0.795248	0.795248	positive
DOCK2	RASSF2	0.782937	0.782937	positive
DOCK2	ABI3	0.781841	0.781841	positive
DOCK2	AGAP2	0.75766	0.75766	positive
DOCK2	AOAH	0.85944	0.85944	positive
DOCK2	APBB1IP	0.791115	0.791115	positive
DOCK2	APOL3	0.753432	0.753432	positive
DOCK2	ARHGAP25	0.850149	0.850149	positive
DOCK2	ARHGAP30	0.908625	0.908625	positive
DOCK2	BIN2	0.85137	0.85137	positive
DOCK2	CD2	0.735333	0.735333	positive
DOCK2	CD37	0.861219	0.861219	positive
DOCK2	CLEC4A	0.728348	0.728348	positive
DOCK2	CMKLR1	0.847401	0.847401	positive
DOCK2	CORO1A	0.711001	0.711001	positive
DOCK2	CSF1R	0.845964	0.845964	positive
DOCK2	ALOX5	0.715467	0.715467	positive
DOCK2	ATP8B4	0.725656	0.725656	positive
DOCK2	C16ORF54	0.716883	0.716883	positive
DOCK2	CCR1	0.717738	0.717738	positive
DOCK2	CCR6	0.704704	0.704704	positive
DOCK2	CD180	0.826141	0.826141	positive
DOCK2	CD28	0.831782	0.831782	positive
DOCK2	CD5	0.77672	0.77672	positive
DOCK2	CD6	0.723108	0.723108	positive
DOCK2	CD68	0.704634	0.704634	positive
DOCK2	CD80	0.783321	0.783321	positive
DOCK2	CR1	0.812752	0.812752	positive
DOCK2	CYTIP	0.770723	0.770723	positive
DOCK2	DOCK10	0.819369	0.819369	positive
DOCK2	DOCK11	0.746541	0.746541	positive
DOCK2	DOCK8	0.84778	0.84778	positive
DOCK2	EPB41L2	0.733052	0.733052	positive
DOCK2	ETS1	0.709417	0.709417	positive
DOCK2	EVI2B	0.897076	0.897076	positive
DOCK2	FAM78A	0.846721	0.846721	positive
DOCK2	FCGR3A	0.736949	0.736949	positive
DOCK2	FERMT3	0.820709	0.820709	positive
DOCK2	FGD3	0.717149	0.717149	positive
DOCK2	FGL2	0.809887	0.809887	positive
DOCK2	FGR	0.806813	0.806813	positive
DOCK2	FMNL3	0.771129	0.771129	positive
DOCK2	FOXP3	0.711968	0.711968	positive
DOCK2	GAB3	0.802401	0.802401	positive
DOCK2	GGTA1	0.73613	0.73613	positive
DOCK2	GIMAP5	0.751574	0.751574	positive
DOCK2	GIMAP6	0.79398	0.79398	positive
DOCK2	HCK	0.780506	0.780506	positive
DOCK2	HLA-DMB	0.72949	0.72949	positive
DOCK2	HLA-DPA1	0.746631	0.746631	positive
DOCK2	HLA-DPB1	0.736881	0.736881	positive
DOCK2	HLA-DRA	0.718275	0.718275	positive
DOCK2	HVCN1	0.712335	0.712335	positive
DOCK2	ICOS	0.734423	0.734423	positive
DOCK2	IKZF1	0.920328	0.920328	positive
DOCK2	IL10RA	0.902028	0.902028	positive
DOCK2	IL21R	0.819833	0.819833	positive
DOCK2	IL2RA	0.712039	0.712039	positive
DOCK2	IL2RG	0.723079	0.723079	positive
DOCK2	INPP5D	0.76787	0.76787	positive
DOCK2	IRF8	0.865372	0.865372	positive
DOCK2	ITGA4	0.769248	0.769248	positive
DOCK2	ITGAL	0.866852	0.866852	positive
DOCK2	ITGAM	0.819529	0.819529	positive
DOCK2	ITGAX	0.775348	0.775348	positive
DOCK2	ITGB7	0.712015	0.712015	positive
DOCK2	KBTBD8	0.749347	0.749347	positive
DOCK2	LAPTM5	0.835039	0.835039	positive
DOCK2	LCP1	0.845151	0.845151	positive
DOCK2	LCP2	0.889406	0.889406	positive
DOCK2	LILRA6	0.715586	0.715586	positive
DOCK2	LILRB3	0.725001	0.725001	positive
DOCK2	LPXN	0.854665	0.854665	positive
DOCK2	LSP1	0.724499	0.724499	positive
DOCK2	MAFB	0.732587	0.732587	positive
DOCK2	MPEG1	0.891269	0.891269	positive
DOCK2	MRC1	0.724152	0.724152	positive
DOCK2	MS4A7	0.747566	0.747566	positive
DOCK2	NCF1	0.780405	0.780405	positive
DOCK2	NCF2	0.706409	0.706409	positive
DOCK2	NCF4	0.706306	0.706306	positive
DOCK2	NFAM1	0.845872	0.845872	positive
DOCK2	NLRC3	0.754886	0.754886	positive
DOCK2	P2RX7	0.820496	0.820496	positive
DOCK2	PARVG	0.776194	0.776194	positive
DOCK2	PIK3AP1	0.828079	0.828079	positive
DOCK2	PIK3CD	0.706629	0.706629	positive
DOCK2	PIK3CG	0.860754	0.860754	positive
DOCK2	PIK3R5	0.890764	0.890764	positive
DOCK2	PIK3R6	0.784918	0.784918	positive
DOCK2	PLEKHO2	0.809451	0.809451	positive
DOCK2	PLXNC1	0.768927	0.768927	positive
DOCK2	PRKCB	0.826874	0.826874	positive
DOCK2	PTAFR	0.733838	0.733838	positive
DOCK2	PTGER4	0.78344	0.78344	positive
DOCK2	PTPN22	0.745684	0.745684	positive
DOCK2	PTPN7	0.801745	0.801745	positive
DOCK2	PTPRC	0.925868	0.925868	positive
DOCK2	PTPRO	0.765944	0.765944	positive
DOCK2	RCSD1	0.836513	0.836513	positive
DOCK2	RUNX3	0.734495	0.734495	positive
DOCK2	SAMHD1	0.78531	0.78531	positive
DOCK2	SAMSN1	0.762859	0.762859	positive
DOCK2	SELL	0.708029	0.708029	positive
DOCK2	SIGLEC1	0.751442	0.751442	positive
DOCK2	SIGLEC10	0.774773	0.774773	positive
DOCK2	SIGLEC5	0.777943	0.777943	positive
DOCK2	SIRPA	0.798327	0.798327	positive
DOCK2	SIRPB1	0.718388	0.718388	positive
DOCK2	SLA	0.855516	0.855516	positive
DOCK2	SLAMF8	0.84143	0.84143	positive
DOCK2	SLC15A3	0.766247	0.766247	positive
DOCK2	SLC1A3	0.749662	0.749662	positive
DOCK2	SLC31A2	0.713392	0.713392	positive
DOCK2	SLC37A2	0.738878	0.738878	positive
DOCK2	SLC8A1	0.710665	0.710665	positive
DOCK2	SLCO2B1	0.850218	0.850218	positive
DOCK2	SP140	0.732186	0.732186	positive
DOCK2	SPN	0.870766	0.870766	positive
DOCK2	STK10	0.792439	0.792439	positive
DOCK2	STX11	0.772023	0.772023	positive
DOCK2	TAGAP	0.8704	0.8704	positive
DOCK2	TIGIT	0.742154	0.742154	positive
DOCK2	TLR4	0.808917	0.808917	positive
DOCK2	TNFSF13B	0.759544	0.759544	positive
DOCK2	WIPF1	0.82379	0.82379	positive
RECQL4	CDC45	0.720068	0.720068	positive
RECQL4	CDT1	0.739524	0.739524	positive
RECQL4	EME1	0.791874	0.791874	positive
RECQL4	MYBL2	0.722253	0.722253	positive
RECQL4	PKMYT1	0.804104	0.804104	positive
RECQL4	SPAG5	0.73061	0.73061	positive
RECQL4	UBE2C	0.706022	0.706022	positive
RECQL4	E2F1	0.744018	0.744018	positive
RECQL4	TRAIP	0.735782	0.735782	positive
LUM	DCN	0.920214	0.920214	positive
LUM	MYLK	0.759066	0.759066	positive
LUM	AEBP1	0.751261	0.751261	positive
LUM	BGN	0.762708	0.762708	positive
LUM	COL3A1	0.74949	0.74949	positive
LUM	COL5A2	0.705529	0.705529	positive
LUM	ISLR	0.80452	0.80452	positive
LUM	CCDC80	0.758908	0.758908	positive
LUM	CDH11	0.702322	0.702322	positive
LUM	COL6A3	0.751338	0.751338	positive
LUM	CPZ	0.717561	0.717561	positive
LUM	LRRC15	0.715848	0.715848	positive
LUM	PDGFRB	0.712643	0.712643	positive
LUM	SFRP4	0.750077	0.750077	positive
LUM	SGCD	0.818889	0.818889	positive
LUM	SPARC	0.82999	0.82999	positive
LUM	SPON1	0.786918	0.786918	positive
LUM	THBS2	0.744706	0.744706	positive
CACYBP	CKS1B	0.703265	0.703265	positive
CACYBP	CCT3	0.701256	0.701256	positive
WDR43	LRPPRC	0.742606	0.742606	positive
PTGS1	ZEB2	0.711744	0.711744	positive
PTGS1	CD4	0.733131	0.733131	positive
PTGS1	CSF1R	0.770329	0.770329	positive
PTGS1	LAPTM5	0.715798	0.715798	positive
PTGS1	SIRPA	0.75013	0.75013	positive
PTGS1	SLCO2B1	0.719511	0.719511	positive
PTGS1	ATP8B4	0.70943	0.70943	positive
PTGS1	ITGAM	0.725505	0.725505	positive
CENPH	ASF1B	0.704256	0.704256	positive
CENPH	CCNB1	0.829136	0.829136	positive
CENPH	CDK1	0.721685	0.721685	positive
CENPH	CENPK	0.773366	0.773366	positive
CENPH	FANCI	0.720037	0.720037	positive
CENPH	FEN1	0.706523	0.706523	positive
CENPH	GINS1	0.701264	0.701264	positive
CENPH	HMMR	0.740045	0.740045	positive
CENPH	LMNB1	0.716462	0.716462	positive
CENPH	MCM6	0.714565	0.714565	positive
CENPH	GINS2	0.715085	0.715085	positive
CENPH	UBE2T	0.702717	0.702717	positive
CD37	FLI1	0.778738	0.778738	positive
CD37	ARHGEF6	0.797806	0.797806	positive
CD37	CD4	0.863536	0.863536	positive
CD37	IL16	0.875091	0.875091	positive
CD37	RASSF2	0.721397	0.721397	positive
CD37	ABI3	0.821185	0.821185	positive
CD37	AGAP2	0.761618	0.761618	positive
CD37	AOAH	0.763115	0.763115	positive
CD37	APBB1IP	0.761043	0.761043	positive
CD37	ARHGAP25	0.858357	0.858357	positive
CD37	ARHGAP30	0.871921	0.871921	positive
CD37	BIN2	0.834782	0.834782	positive
CD37	CD2	0.7668	0.7668	positive
CD37	ALOX5	0.72695	0.72695	positive
CD37	C16ORF54	0.765271	0.765271	positive
CD37	CCR6	0.742866	0.742866	positive
CD37	CCR7	0.803303	0.803303	positive
CD37	CD180	0.762073	0.762073	positive
CD37	CD28	0.785249	0.785249	positive
CD37	CD48	0.778688	0.778688	positive
CD37	CD5	0.775035	0.775035	positive
CD37	CD52	0.829321	0.829321	positive
CD37	CD6	0.756296	0.756296	positive
CD37	CD74	0.782066	0.782066	positive
CD37	CD80	0.708535	0.708535	positive
CD37	CMKLR1	0.737299	0.737299	positive
CD37	CORO1A	0.814667	0.814667	positive
CD37	CR1	0.734277	0.734277	positive
CD37	CSF1R	0.758253	0.758253	positive
CD37	CYTIP	0.761092	0.761092	positive
CD37	DENND1C	0.706055	0.706055	positive
CD37	DOCK10	0.708366	0.708366	positive
CD37	DOCK8	0.772285	0.772285	positive
CD37	EVI2B	0.869852	0.869852	positive
CD37	FAM78A	0.851804	0.851804	positive
CD37	FERMT3	0.863706	0.863706	positive
CD37	FGD3	0.773562	0.773562	positive
CD37	FGR	0.827925	0.827925	positive
CD37	FOXP3	0.704229	0.704229	positive
CD37	GAB3	0.797901	0.797901	positive
CD37	GGTA1	0.753088	0.753088	positive
CD37	GIMAP5	0.781437	0.781437	positive
CD37	GIMAP6	0.733533	0.733533	positive
CD37	GMFG	0.806915	0.806915	positive
CD37	HCK	0.729561	0.729561	positive
CD37	HCST	0.806988	0.806988	positive
CD37	HLA-DMB	0.749528	0.749528	positive
CD37	HLA-DPA1	0.760343	0.760343	positive
CD37	HLA-DPB1	0.805252	0.805252	positive
CD37	HLA-DRA	0.74808	0.74808	positive
CD37	HVCN1	0.79831	0.79831	positive
CD37	ICOS	0.704731	0.704731	positive
CD37	IKZF1	0.870078	0.870078	positive
CD37	IL10RA	0.864986	0.864986	positive
CD37	IL21R	0.768818	0.768818	positive
CD37	IL2RG	0.77664	0.77664	positive
CD37	INPP5D	0.754185	0.754185	positive
CD37	IRF8	0.860707	0.860707	positive
CD37	ITGAL	0.875837	0.875837	positive
CD37	ITGAM	0.752764	0.752764	positive
CD37	ITGAX	0.789949	0.789949	positive
CD37	ITGB7	0.70117	0.70117	positive
CD37	KBTBD8	0.704788	0.704788	positive
CD37	LAPTM5	0.820698	0.820698	positive
CD37	LCP1	0.75115	0.75115	positive
CD37	LCP2	0.798353	0.798353	positive
CD37	LPXN	0.862058	0.862058	positive
CD37	LSP1	0.796571	0.796571	positive
CD37	LST1	0.73585	0.73585	positive
CD37	MPEG1	0.791332	0.791332	positive
CD37	NCF1	0.826736	0.826736	positive
CD37	NCF4	0.809315	0.809315	positive
CD37	NFAM1	0.811557	0.811557	positive
CD37	NLRC3	0.751082	0.751082	positive
CD37	PARVG	0.853853	0.853853	positive
CD37	PIK3AP1	0.726087	0.726087	positive
CD37	PIK3CD	0.731655	0.731655	positive
CD37	PIK3CG	0.700253	0.700253	positive
CD37	PIK3R5	0.841488	0.841488	positive
CD37	PIK3R6	0.809461	0.809461	positive
CD37	PLEKHO2	0.787133	0.787133	positive
CD37	PRAM1	0.775899	0.775899	positive
CD37	PRKCB	0.783521	0.783521	positive
CD37	PTGDS	0.748668	0.748668	positive
CD37	PTGER4	0.708018	0.708018	positive
CD37	PTPN22	0.707879	0.707879	positive
CD37	PTPN7	0.807197	0.807197	positive
CD37	PTPRC	0.829429	0.829429	positive
CD37	RAC2	0.749798	0.749798	positive
CD37	RASGRP2	0.827714	0.827714	positive
CD37	RCSD1	0.820414	0.820414	positive
CD37	RUNX3	0.708348	0.708348	positive
CD37	SELL	0.73572	0.73572	positive
CD37	SIGLEC1	0.713753	0.713753	positive
CD37	SIRPA	0.70896	0.70896	positive
CD37	SLA	0.793487	0.793487	positive
CD37	SLAMF8	0.764105	0.764105	positive
CD37	SLC15A3	0.807081	0.807081	positive
CD37	SLC37A2	0.70094	0.70094	positive
CD37	SLCO2B1	0.754514	0.754514	positive
CD37	SP140	0.732739	0.732739	positive
CD37	SPN	0.839279	0.839279	positive
CD37	STK10	0.730663	0.730663	positive
CD37	STX11	0.73133	0.73133	positive
CD37	TAGAP	0.828451	0.828451	positive
CD37	TIGIT	0.710952	0.710952	positive
CD37	TYROBP	0.757424	0.757424	positive
CD37	WIPF1	0.744307	0.744307	positive
ETS1	CD93	0.72342	0.72342	positive
ETS1	FLI1	0.779406	0.779406	positive
ETS1	ZEB2	0.761527	0.761527	positive
ETS1	ARHGEF6	0.721068	0.721068	positive
ETS1	IL7R	0.732478	0.732478	positive
ETS1	GIMAP6	0.728305	0.728305	positive
ETS1	IKZF1	0.721107	0.721107	positive
ETS1	PTPRC	0.717014	0.717014	positive
ETS1	RCSD1	0.740149	0.740149	positive
ETS1	WIPF1	0.730359	0.730359	positive
ETS1	STK10	0.729565	0.729565	positive
ETS1	FMNL3	0.730246	0.730246	positive
ETS1	EPB41L2	0.752538	0.752538	positive
ETS1	PALM2AKAP2	0.717617	0.717617	positive
ETS1	TNFAIP3	0.710223	0.710223	positive
NBL1	ISLR	0.702331	0.702331	positive
NBL1	EMILIN1	0.707412	0.707412	positive
UBE2C	RFC4	0.717674	0.717674	positive
UBE2C	ASF1B	0.797336	0.797336	positive
UBE2C	AURKA	0.790479	0.790479	positive
UBE2C	BIRC5	0.839015	0.839015	positive
UBE2C	CCNB1	0.810288	0.810288	positive
UBE2C	CDC45	0.805969	0.805969	positive
UBE2C	CDK1	0.80478	0.80478	positive
UBE2C	CDT1	0.732451	0.732451	positive
UBE2C	DBF4	0.737584	0.737584	positive
UBE2C	DTL	0.708631	0.708631	positive
UBE2C	EME1	0.769684	0.769684	positive
UBE2C	FEN1	0.724683	0.724683	positive
UBE2C	GINS1	0.764451	0.764451	positive
UBE2C	HMMR	0.734653	0.734653	positive
UBE2C	IQGAP3	0.71428	0.71428	positive
UBE2C	KPNA2	0.803953	0.803953	positive
UBE2C	MCM2	0.702178	0.702178	positive
UBE2C	MCM6	0.741479	0.741479	positive
UBE2C	MYBL2	0.852975	0.852975	positive
UBE2C	PKMYT1	0.769803	0.769803	positive
UBE2C	POC1A	0.764816	0.764816	positive
UBE2C	RAD51AP1	0.759114	0.759114	positive
UBE2C	SHCBP1	0.726141	0.726141	positive
UBE2C	SPAG5	0.790875	0.790875	positive
UBE2C	STIL	0.706666	0.706666	positive
UBE2C	TRIP13	0.765848	0.765848	positive
UBE2C	TYMS	0.709732	0.709732	positive
UBE2C	CCNE1	0.700768	0.700768	positive
UBE2C	GINS2	0.703805	0.703805	positive
UBE2C	TRAIP	0.723111	0.723111	positive
UBE2C	UBE2T	0.77655	0.77655	positive
UBE2C	XRCC2	0.704551	0.704551	positive
COL3A1	AEBP1	0.763217	0.763217	positive
COL3A1	BGN	0.756315	0.756315	positive
COL3A1	ADAMTS2	0.831199	0.831199	positive
COL3A1	CCDC80	0.800695	0.800695	positive
COL3A1	COL12A1	0.822585	0.822585	positive
COL3A1	COL15A1	0.802528	0.802528	positive
COL3A1	COL1A1	0.913083	0.913083	positive
COL3A1	COL5A2	0.949164	0.949164	positive
COL3A1	COL6A2	0.759784	0.759784	positive
COL3A1	COL6A3	0.895626	0.895626	positive
COL3A1	CPZ	0.710599	0.710599	positive
COL3A1	CTHRC1	0.749538	0.749538	positive
COL3A1	EMILIN1	0.756105	0.756105	positive
COL3A1	FBLN2	0.717051	0.717051	positive
COL3A1	FN1	0.725213	0.725213	positive
COL3A1	FNDC1	0.779378	0.779378	positive
COL3A1	ISLR	0.764529	0.764529	positive
COL3A1	ITGA11	0.8173	0.8173	positive
COL3A1	LAMA4	0.748389	0.748389	positive
COL3A1	LRRC15	0.815781	0.815781	positive
COL3A1	MXRA5	0.837585	0.837585	positive
COL3A1	PDGFRB	0.754939	0.754939	positive
COL3A1	POSTN	0.886768	0.886768	positive
COL3A1	SPARC	0.877202	0.877202	positive
COL3A1	SULF1	0.844123	0.844123	positive
COL3A1	THBS2	0.915123	0.915123	positive
COL3A1	VCAN	0.834519	0.834519	positive
CDH11	SGCD	0.739529	0.739529	positive
CDH11	COL6A3	0.72356	0.72356	positive
CDH11	SPON1	0.707773	0.707773	positive
NCOA2	ETV3	0.749309	0.749309	positive
NCOA2	REST	0.745335	0.745335	positive
NCOA2	SERINC5	0.725718	0.725718	positive
NCOA2	TAOK1	0.722954	0.722954	positive
HLA-A	HLA-E	0.737885	0.737885	positive
HLA-A	HCP5	0.771686	0.771686	positive
HLA-A	HLA-B	0.860841	0.860841	positive
HLA-A	HLA-C	0.81854	0.81854	positive
HLA-A	PSMB8	0.737397	0.737397	positive
RPS5	RPL36	0.761486	0.761486	positive
RPS5	RPL24	0.716814	0.716814	positive
RPS5	RPLP0	0.742328	0.742328	positive
RPS5	RPS18	0.772905	0.772905	positive
LMNB1	ASF1B	0.738551	0.738551	positive
LMNB1	ATAD2	0.738926	0.738926	positive
LMNB1	BLM	0.738793	0.738793	positive
LMNB1	CCNB1	0.757281	0.757281	positive
LMNB1	CDC45	0.71535	0.71535	positive
LMNB1	CDT1	0.72671	0.72671	positive
LMNB1	DTL	0.779525	0.779525	positive
LMNB1	FAM111B	0.756982	0.756982	positive
LMNB1	FANCI	0.737108	0.737108	positive
LMNB1	FEN1	0.811623	0.811623	positive
LMNB1	INCENP	0.724236	0.724236	positive
LMNB1	IQGAP3	0.716385	0.716385	positive
LMNB1	KPNA2	0.730951	0.730951	positive
LMNB1	ATAD5	0.729815	0.729815	positive
LMNB1	CDC7	0.714544	0.714544	positive
LMNB1	CHAF1A	0.740875	0.740875	positive
LMNB1	E2F2	0.773361	0.773361	positive
LMNB1	FBXO5	0.7054	0.7054	positive
LMNB1	KNTC1	0.718019	0.718019	positive
LMNB1	MCM2	0.758421	0.758421	positive
LMNB1	MCM4	0.760103	0.760103	positive
LMNB1	MCM6	0.749517	0.749517	positive
LMNB1	MYBL2	0.744801	0.744801	positive
LMNB1	NCAPG2	0.725072	0.725072	positive
LMNB1	SHCBP1	0.704618	0.704618	positive
LMNB1	SPAG5	0.796622	0.796622	positive
LMNB1	STIL	0.73526	0.73526	positive
LMNB1	TIMELESS	0.732913	0.732913	positive
LMNB1	TYMS	0.722177	0.722177	positive
LMNB1	WDR76	0.704652	0.704652	positive
LMNB1	XRCC2	0.704011	0.704011	positive
LMNB1	ZNF367	0.756736	0.756736	positive
TAGAP	FLI1	0.752226	0.752226	positive
TAGAP	ZEB2	0.747046	0.747046	positive
TAGAP	ARHGEF6	0.81198	0.81198	positive
TAGAP	CD4	0.821283	0.821283	positive
TAGAP	IL16	0.865568	0.865568	positive
TAGAP	IL7R	0.777383	0.777383	positive
TAGAP	RASSF2	0.705209	0.705209	positive
TAGAP	ABI3	0.744674	0.744674	positive
TAGAP	AGAP2	0.711233	0.711233	positive
TAGAP	AOAH	0.822508	0.822508	positive
TAGAP	APBB1IP	0.737151	0.737151	positive
TAGAP	APOL3	0.721996	0.721996	positive
TAGAP	ARHGAP25	0.832774	0.832774	positive
TAGAP	ARHGAP30	0.832285	0.832285	positive
TAGAP	BIN2	0.843287	0.843287	positive
TAGAP	CD2	0.803491	0.803491	positive
TAGAP	CD48	0.786598	0.786598	positive
TAGAP	CD52	0.717289	0.717289	positive
TAGAP	CLEC4A	0.728194	0.728194	positive
TAGAP	CMKLR1	0.763824	0.763824	positive
TAGAP	CORO1A	0.747973	0.747973	positive
